,mean_test_adjusted_mutual_info,mean_test_adjusted_rand_index,mean_test_calinski_harabasz,mean_test_clusters_count,mean_test_davies_bouldin,mean_test_fit_time,mean_test_silhouette,params,rank_test_adjusted_mutual_info,rank_test_adjusted_rand_index,rank_test_calinski_harabasz,rank_test_clusters_count,rank_test_davies_bouldin,rank_test_fit_time,rank_test_silhouette,split0_test_adjusted_mutual_info,split0_test_adjusted_rand_index,split0_test_calinski_harabasz,split0_test_clusters_count,split0_test_davies_bouldin,split0_test_fit_time,split0_test_silhouette,split1_test_adjusted_mutual_info,split1_test_adjusted_rand_index,split1_test_calinski_harabasz,split1_test_clusters_count,split1_test_davies_bouldin,split1_test_fit_time,split1_test_silhouette,split2_test_adjusted_mutual_info,split2_test_adjusted_rand_index,split2_test_calinski_harabasz,split2_test_clusters_count,split2_test_davies_bouldin,split2_test_fit_time,split2_test_silhouette,split3_test_adjusted_mutual_info,split3_test_adjusted_rand_index,split3_test_calinski_harabasz,split3_test_clusters_count,split3_test_davies_bouldin,split3_test_fit_time,split3_test_silhouette,split4_test_adjusted_mutual_info,split4_test_adjusted_rand_index,split4_test_calinski_harabasz,split4_test_clusters_count,split4_test_davies_bouldin,split4_test_fit_time,split4_test_silhouette,std_test_adjusted_mutual_info,std_test_adjusted_rand_index,std_test_calinski_harabasz,std_test_clusters_count,std_test_davies_bouldin,std_test_fit_time,std_test_silhouette,algo_name
14,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.572484922409057,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 4, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,31.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.53814673423767,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.518925666809082,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.811984062194824,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,24.990228176116943,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.003139972686768,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.3827186414057381,0.02380811349587275,AgglomerativeClustering
15,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.75231080055237,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 5, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,40.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.612807273864746,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.73751425743103,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.75396156311035,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.533724784851074,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.12354612350464,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.2265383013594453,0.02380811349587275,AgglomerativeClustering
16,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.836302042007446,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 6, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,43.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.663367748260498,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.41761088371277,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.643301963806152,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,26.388240575790405,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.068989038467407,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.38769735927964505,0.02380811349587275,AgglomerativeClustering
17,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.59245934486389,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 7, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,32.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.622808694839478,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.27467942237854,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.92890453338623,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.33198642730713,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.80391764640808,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.28620852587364265,0.02380811349587275,AgglomerativeClustering
18,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.471718072891235,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 8, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,28.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.346864461898804,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.805147647857666,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.853355169296265,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,24.38375210762024,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.969470977783203,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.6526558195000348,0.02380811349587275,AgglomerativeClustering
19,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.51423783302307,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 9, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,29.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.9289767742157,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.217735767364502,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.605435848236084,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.131619215011597,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.687421560287476,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.33340236670514767,0.02380811349587275,AgglomerativeClustering
20,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.77449164390564,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 10, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,41.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,26.41227674484253,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.51407027244568,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.017061948776245,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.761861085891724,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.16718816757202,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.5483290434240596,0.02380811349587275,AgglomerativeClustering
21,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.796280431747437,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 11, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,42.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,26.796417713165283,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.711336374282837,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.661301851272583,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,24.946489095687866,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.865857124328613,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.6619470376774643,0.02380811349587275,AgglomerativeClustering
22,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,26.004467821121217,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 12, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,45.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,26.32317590713501,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.77797031402588,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,26.4700767993927,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.120288133621216,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.330827951431274,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.560792372429759,0.02380811349587275,AgglomerativeClustering
23,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,26.00420880317688,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'complete', 'cluster_algo__n_clusters': 13, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,44.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,28.2143235206604,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.650357723236084,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,26.020180702209473,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,24.184269666671753,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.95191240310669,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,1.4426526025705708,0.02380811349587275,AgglomerativeClustering
24,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,26.27574291229248,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'average', 'cluster_algo__n_clusters': 2, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,47.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,28.504239082336426,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.693498611450195,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,26.192121505737305,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,24.83395791053772,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,26.154897451400757,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,1.3606564373585666,0.02380811349587275,AgglomerativeClustering
25,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,26.146866464614867,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'average', 'cluster_algo__n_clusters': 3, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,46.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,28.377570152282715,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.47672176361084,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,25.35351824760437,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.6240177154541,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.902504444122314,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,1.2636868547479065,0.02380811349587275,AgglomerativeClustering
26,0.003100815471710566,-0.0001480069737157471,5.140290127282046,9.0,0.8741070064927055,25.689518642425536,0.15729670917331373,"{'cluster_algo': AgglomerativeClustering(linkage='single', n_clusters=13), 'cluster_algo__linkage': 'average', 'cluster_algo__n_clusters': 4, 'reduce_dim': 'passthrough'}",21.5,16.5,26.5,18.5,30.5,36.0,32.5,-0.0002231460753060865,8.997218303853792e-07,2.1945356144653148,5,0.676396235742119,25.845301151275635,0.16364681879510043,0.016301785779880524,-0.0008272727693787496,6.52916518684398,13,0.9404275157069749,25.8082914352417,0.13967041742712727,-0.0007100162322575353,-0.0002903066384428306,5.600839272791544,9,0.9415287951384292,26.049357652664185,0.15645094462949355,-0.0003034724101984437,-0.00015020719445030058,8.979092511412166,5,1.1640146997137113,25.014660120010376,0.19370656145559798,0.0004389262964343736,0.0005268520118627599,2.3978180508972256,13,0.6481677861622929,25.72998285293579,0.13300880355924932,0.007391069030992128,0.0004897100956445899,2.875591501345262,4.0,0.21396767178107723,0.3952627788178087,0.02380811349587275,AgglomerativeClustering
