,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_silhouette,split1_test_silhouette,split2_test_silhouette,split3_test_silhouette,split4_test_silhouette,split5_test_silhouette,split6_test_silhouette,split7_test_silhouette,split8_test_silhouette,split9_test_silhouette,mean_test_silhouette,std_test_silhouette,rank_test_silhouette,split0_test_calinski_harabasz,split1_test_calinski_harabasz,split2_test_calinski_harabasz,split3_test_calinski_harabasz,split4_test_calinski_harabasz,split5_test_calinski_harabasz,split6_test_calinski_harabasz,split7_test_calinski_harabasz,split8_test_calinski_harabasz,split9_test_calinski_harabasz,mean_test_calinski_harabasz,std_test_calinski_harabasz,rank_test_calinski_harabasz,split0_test_davies_bouldin,split1_test_davies_bouldin,split2_test_davies_bouldin,split3_test_davies_bouldin,split4_test_davies_bouldin,split5_test_davies_bouldin,split6_test_davies_bouldin,split7_test_davies_bouldin,split8_test_davies_bouldin,split9_test_davies_bouldin,mean_test_davies_bouldin,std_test_davies_bouldin,rank_test_davies_bouldin,split0_test_adjusted_rand_index,split1_test_adjusted_rand_index,split2_test_adjusted_rand_index,split3_test_adjusted_rand_index,split4_test_adjusted_rand_index,split5_test_adjusted_rand_index,split6_test_adjusted_rand_index,split7_test_adjusted_rand_index,split8_test_adjusted_rand_index,split9_test_adjusted_rand_index,mean_test_adjusted_rand_index,std_test_adjusted_rand_index,rank_test_adjusted_rand_index,split0_test_adjusted_mutual_info,split1_test_adjusted_mutual_info,split2_test_adjusted_mutual_info,split3_test_adjusted_mutual_info,split4_test_adjusted_mutual_info,split5_test_adjusted_mutual_info,split6_test_adjusted_mutual_info,split7_test_adjusted_mutual_info,split8_test_adjusted_mutual_info,split9_test_adjusted_mutual_info,mean_test_adjusted_mutual_info,std_test_adjusted_mutual_info,rank_test_adjusted_mutual_info,algo_name
0,2.091549205780029,1.0022429199140706,21.49579260349274,7.466100485518167,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 2}",0.06259547239889252,0.06706572677685323,0.051457595595308,0.05118188132095073,0.0741865825317122,0.060654125097024156,0.10099851365233398,0.05553280012900315,0.0672330037868724,0.05078420023629981,0.06416899015252502,0.014399154079376893,5,55.984780688283855,52.989478783065586,60.41341088332483,58.13830199435305,58.27022143804966,59.39055708960964,51.12311695873516,60.61703690675804,55.12687784722632,62.216518139450635,57.42703007288568,3.3750273066150513,3,4.088130767529176,4.029311992923056,4.137421529584994,4.201946141844367,2.7207731540897355,4.103898763864358,3.1106745187190055,4.087926104420394,4.11568295936647,4.0654115133488915,3.8661177445690442,0.4850316344334225,2,0.21384285278024415,0.1166592364034789,0.14911300635694835,0.16022131294259567,0.10163819455301279,0.23648983738507318,0.0008561425645672732,0.19249239667306337,0.22776872977903168,0.11171785770228013,0.15107995671402955,0.06831066039231927,38,0.26812328203743296,0.16392185260061531,0.17276500040042447,0.1959755699622384,0.20245913512628255,0.2685496465297543,0.01214766816816964,0.21892840998008128,0.29067037133250084,0.1556992597166355,0.19492401958541353,0.07548394281907236,38,KMeans
1,2.903978681564331,0.7634967569643311,23.659956955909728,3.4623088702426355,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 3}",0.06802890506227106,0.06984815567832624,0.06894532654845953,0.07357460589768092,0.06379722271442982,0.06083298883746483,0.060963966859700215,0.0605753647514764,0.07360448515758777,0.07011784159912211,0.06702888631065189,0.004852954088973651,4,59.21951068448831,54.91764198926383,58.77884650469807,58.244602288624186,56.08968463911125,50.594321801490196,52.952531213207244,57.986327434484316,56.14993487656785,61.305298811647496,56.62387002435827,3.0172085761620537,4,3.398503436031923,3.4637797623081954,3.3676246823443936,3.3274769386863645,3.3207420201628612,3.6058338149129145,3.608707815406269,3.4951092635431116,3.341455326925028,3.3498774520039745,3.427911051232504,0.10477664105432885,32,0.32300456178409925,0.32819603639829176,0.3086699387670516,0.34609502719063767,0.08038451657173733,0.25424178980762957,0.25209071776407077,0.21811723198116637,0.3378121261173309,0.3289652249931965,0.2777577171375212,0.07756968270960198,4,0.38278823842818743,0.3911157286129016,0.3684302001430852,0.4314049632151886,0.17997974721747484,0.26146134200639515,0.25972336303911847,0.2921903302589097,0.4154169106234054,0.3848310038695772,0.3367341827414244,0.07855098560473364,36,KMeans
2,4.8223697423934935,1.9645469264628606,27.409053206443787,11.891091338104916,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 4}",0.07489997059525662,0.0699003333376154,0.06764905073047192,0.0757861664595269,0.07184640535996166,0.07536559280583126,0.07249273202879497,0.05169893669936405,0.06389528951900827,0.07365979237500891,0.069719426991084,0.006973106323636178,3,54.69214614217025,54.32932003175072,54.30024190639873,54.78686507417386,55.646408502165166,53.21067006357274,56.326721090550855,52.390231165914,51.60824137149111,48.20301942031252,53.549386476849996,2.2345128541935195,6,3.1069598972643195,3.149243588766891,3.204660591916632,3.092292455257538,3.1495334919524693,3.0643101827926476,3.0612778223222823,3.528880310134722,3.219060916566609,2.8280239457947984,3.1404243202768907,0.1656674058195378,37,0.33210172081887235,0.30164286903790555,0.29307333334250135,0.3393579460451852,0.2983438892981883,0.3477989572016934,0.3311786435509478,0.2515104052785874,0.2783014468719554,0.3332733591873621,0.3106582570633199,0.029466993316967248,3,0.3927746525024757,0.3585030042786283,0.35813225833662443,0.3925042700846224,0.36120885060125385,0.3943892193343898,0.37299521932427643,0.36899149627306466,0.3483036977683485,0.38611143927904773,0.3733914107782732,0.01611070840470882,7,KMeans
3,5.528342127799988,1.5043750217684266,28.344285941123964,7.155330455491376,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 5}",0.037225730316010584,0.04636621659830322,0.051145064571706964,0.04334468754310379,0.04480879880329114,0.0454341805662371,0.0499009964144067,0.044441547523696154,0.03520810087299624,0.07270056417903806,0.047057588738879,0.009737711387611182,7,48.25349898650901,48.237767973792415,46.67017311051067,49.197896274012244,48.43464806604398,47.704749634982335,49.67706462123475,46.80053913318014,45.2223628512645,48.625036909304264,47.882373756083425,1.2577405994266457,8,3.5247830372267535,3.37769451324775,3.56326708988733,3.403719632413408,3.5763192949350824,3.376369471298081,3.477513523575289,3.4718595487734434,3.6901188249712282,2.792378550750702,3.4254023487079075,0.23075470117772146,33,0.26807151224231934,0.23967784801499256,0.26429256857377625,0.25301849664088427,0.24617371689649056,0.2713176375851293,0.23545849734738863,0.26448066398445647,0.24201935785032339,0.30024485616386737,0.25847551552996284,0.01845707139071982,9,0.37344256860274627,0.3480368094668618,0.3483097192067298,0.36402402895791547,0.3299385179224972,0.3535804612608057,0.34679044337930626,0.3518417991956323,0.32842326653491705,0.3776172663491431,0.35220048808765547,0.015368025801919363,30,KMeans
4,6.746099948883057,2.155483859709852,33.58286354541779,10.898490758844277,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 6}",0.02988288053535664,0.04063352010991564,0.026145793805364064,0.03841821260255395,0.04145789106999634,0.04231372515139124,0.04905156893214185,0.03738580633698705,0.03979581084867511,0.04463368196148428,0.038971889135386614,0.006359125694348963,10,42.600455690230184,43.49825785637284,41.707928940448305,43.31147007721794,43.41239818720145,41.957404391433094,41.444416159852516,40.60897239170204,41.05139806655665,45.89087027446851,42.54835720354835,1.4725032440364654,10,3.5768547127826618,3.479026015263266,3.6940595018560973,3.567623307436289,3.597805838909426,3.5210707290218273,3.4080775201907074,3.8470610920032047,3.627875995186788,2.9618193618929483,3.528127407454322,0.2203562609462792,23,0.2435499029333407,0.22093531490790386,0.2918382128095124,0.21615406550144747,0.2007206362113235,0.2938625237142471,0.24181211994986315,0.34564240960021375,0.23359383533276432,0.27888873324909774,0.25669977542097133,0.04243121824978391,13,0.3624064328325639,0.3392206786658966,0.39758162049374657,0.3377714085755332,0.3212838031648512,0.3858394914986708,0.33999456399880384,0.3852424233145459,0.3311480669198068,0.38896481061822924,0.3589453300082648,0.02684837280192442,24,KMeans
5,5.949544167518615,1.5431862735959636,29.900994086265563,8.08321529371628,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 7}",0.02865868351101089,0.04107197281171678,0.023633238043758074,0.022415028099739845,0.028880853144773615,0.042450169214121036,0.03834331649324102,0.038316078638527463,0.03308304313082833,0.040997046681484926,0.033784942976920196,0.0071039758083098585,12,38.843231611406885,37.39457361908798,38.66572369239821,38.70939624126716,39.5392251361939,38.71038859573492,38.67862753373842,37.88233123682376,37.12553315083874,41.026885877296,38.6575916694786,1.0476030405607153,12,3.5958053052755266,3.562270176375371,3.611160062396954,3.645911554826324,3.6434945410474455,3.3218527080864755,3.415106047505577,3.324550404346617,3.696829756564014,3.186795409718939,3.5003775966143245,0.16548634386269825,27,0.285136226932243,0.22081732352449251,0.2341782830511274,0.2510888474940747,0.2501036328778381,0.2747939554907576,0.2577136601107019,0.29883681771970083,0.26437887608070926,0.20415936893107714,0.25412069922127223,0.027450492827534298,15,0.40351268079962865,0.33893134832181393,0.37865078502516436,0.3647689063368066,0.36386948457213636,0.38427076784105807,0.36493530809127733,0.41611688224374865,0.36033546267966654,0.33413609756609414,0.3709527723477395,0.024402381662617163,9,KMeans
6,5.886911869049072,0.9596062990465625,29.81758921146393,4.987292319094869,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 8}",0.035786486021681344,0.03418813451080414,0.0226138259315019,0.025712358872270934,0.029085306298438005,0.02708493335598377,0.03654418867087572,0.03109535979740424,0.02861126122609736,0.0367222609700486,0.030744411565510603,0.004678672072987062,15,35.004995074755264,35.726057558328584,35.131422210510394,35.22929954210077,35.88109089898907,36.36849054996486,37.400662424757904,34.27865347338287,33.76862049791777,38.46792571513666,35.72572179458442,1.3343809825323005,14,3.320351874060133,3.2178598201893167,3.765149515945658,3.667022363968958,3.5788682104472747,3.3276841861884465,3.3624185452688997,3.695790118325069,3.499886431199413,3.392219859771197,3.4827250925364366,0.1766026542168992,28,0.2669038112273838,0.3085846856510058,0.20923575851483575,0.2608555362014781,0.24515979154940148,0.25583858043777946,0.26711549372439686,0.24626608523482849,0.23762015262907712,0.2972737825019958,0.25948536776721826,0.02711128598458066,7,0.3787486565752867,0.4091992655935297,0.3462652943428797,0.3623888265495716,0.3543890962725156,0.37855000835635827,0.3733755002137261,0.351239935967217,0.34140784152334785,0.41379466878803145,0.3709359094182464,0.023751315473826588,10,KMeans
7,6.072819948196411,1.4767526293818658,30.80225462913513,6.898667323842142,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 9}",0.023832221275827733,0.03131016005391517,0.018155708934297375,0.020469250045791428,0.027959411328897916,0.026131084423625803,0.023756679291931454,0.0333701191974394,0.029111660886698507,0.029677975052528557,0.02637742704909533,0.004582708856421046,17,32.66182910933702,33.580539602232726,30.959133377190557,32.45328426522179,33.04555334260995,33.37946343675856,34.50762571247219,31.253663353487983,31.872758371879197,35.14316110273584,32.88570116739258,1.2695387349591127,16,3.471362155637829,3.2804092203533965,3.978744494601766,3.7424941339351077,3.440717773873318,3.426748576827549,3.4947361186246617,3.843679662237593,3.505928585674688,3.492805114073941,3.567762583583985,0.20450739398026252,20,0.2627208968970415,0.2704133878921362,0.23631677880925359,0.2471257966445509,0.2617633750769879,0.2555388442986727,0.24486760488633463,0.2710597126057595,0.22704963405579426,0.29576295717509077,0.2572618988341621,0.018725767738056103,10,0.38736588430271013,0.3890041108653686,0.35294866076160936,0.3839507785691703,0.36353286015776254,0.37270110131782297,0.38296667899907755,0.36425505612375847,0.34422121847275905,0.40157427661928313,0.37425206261893224,0.016967739113649006,6,KMeans
8,5.491017317771911,0.8425613978474958,27.318491888046264,4.4211101602937015,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 10}",0.02302755430096378,0.028399013927169516,0.02633771258078627,0.019866827498946672,0.028088156543966472,0.024959081397179415,0.03316544183825198,0.033086539235319276,0.01699681098217996,0.02777976922460875,0.02617069075293721,0.004932146571061597,18,30.18234601931842,31.040598929120158,29.204898217443517,30.16593292528217,30.499576914231724,30.80413378002565,32.12627112725901,28.733430460353933,27.996446011870294,31.73343560635471,30.24870699912596,1.232790662997455,18,3.6485352310529735,3.366740194038993,3.8679088696773993,3.786963183038039,3.7481465774503677,3.4019605073566312,3.4844430550779664,3.7177746494143817,3.8366117655166763,3.803658131517347,3.6662742164140774,0.1747645756771149,6,0.2406865014994577,0.28788166939252685,0.24115127998686103,0.24834946019837215,0.2159484343205253,0.22835523759976295,0.25628637989959874,0.24487278179475513,0.21028733918336107,0.2587679658893479,0.24325870497645682,0.02120405652268987,17,0.3790907205115224,0.38765662053171396,0.3603731840320675,0.37905343448036893,0.3488861725347057,0.36225205695640345,0.3736117393879601,0.3448927684804706,0.3203692682302982,0.3816997379755449,0.3637885703121056,0.019830669666526867,18,KMeans
9,6.362346887588501,1.707967556263446,32.29260425567627,8.504036364305886,"{'cluster_algo': KMeans(init='random', n_clusters=4, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 11}",0.021446204102868252,0.026198709963387867,0.022663109267963256,0.020728079641312604,0.026937970878229557,0.02556711060210019,0.024713867101907965,0.034621932145532344,0.021045130986794794,0.026705976938800034,0.025062809162889686,0.003911897555223316,20,28.22659338794586,29.059783132468652,27.83452548382393,27.753328564372797,29.088123849869007,29.262543919001807,29.612472000403166,27.44450919348163,27.88097234541011,29.91576372768405,28.607861560446104,0.8329910916957102,20,3.632552943952731,3.4011511497020965,3.7999499618707375,3.6356262151127337,3.593432507095242,3.5772017990922578,3.5185254191394364,3.6939166269480137,3.611255245348187,3.593116212178619,3.605672808044006,0.0988551281032567,14,0.22574927412877732,0.25289140221714873,0.22362851666037195,0.24655907826881648,0.2137891620567152,0.2278468385449237,0.23219616444956015,0.2565541456567708,0.21152951015769392,0.25193080005892277,0.2342674892199701,0.01572978494353518,18,0.3704807047098045,0.36328027700115734,0.360194835000185,0.3743819066787096,0.3437784999608972,0.3860084102588036,0.37014800443350265,0.36163239761947397,0.3505204010957718,0.3810086806385813,0.3661434117396887,0.01235522623028672,15,KMeans
