,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_silhouette,split1_test_silhouette,split2_test_silhouette,split3_test_silhouette,split4_test_silhouette,split5_test_silhouette,split6_test_silhouette,split7_test_silhouette,split8_test_silhouette,split9_test_silhouette,mean_test_silhouette,std_test_silhouette,rank_test_silhouette,split0_test_calinski_harabasz,split1_test_calinski_harabasz,split2_test_calinski_harabasz,split3_test_calinski_harabasz,split4_test_calinski_harabasz,split5_test_calinski_harabasz,split6_test_calinski_harabasz,split7_test_calinski_harabasz,split8_test_calinski_harabasz,split9_test_calinski_harabasz,mean_test_calinski_harabasz,std_test_calinski_harabasz,rank_test_calinski_harabasz,split0_test_davies_bouldin,split1_test_davies_bouldin,split2_test_davies_bouldin,split3_test_davies_bouldin,split4_test_davies_bouldin,split5_test_davies_bouldin,split6_test_davies_bouldin,split7_test_davies_bouldin,split8_test_davies_bouldin,split9_test_davies_bouldin,mean_test_davies_bouldin,std_test_davies_bouldin,rank_test_davies_bouldin,split0_test_adjusted_rand_index,split1_test_adjusted_rand_index,split2_test_adjusted_rand_index,split3_test_adjusted_rand_index,split4_test_adjusted_rand_index,split5_test_adjusted_rand_index,split6_test_adjusted_rand_index,split7_test_adjusted_rand_index,split8_test_adjusted_rand_index,split9_test_adjusted_rand_index,mean_test_adjusted_rand_index,std_test_adjusted_rand_index,rank_test_adjusted_rand_index,split0_test_adjusted_mutual_info,split1_test_adjusted_mutual_info,split2_test_adjusted_mutual_info,split3_test_adjusted_mutual_info,split4_test_adjusted_mutual_info,split5_test_adjusted_mutual_info,split6_test_adjusted_mutual_info,split7_test_adjusted_mutual_info,split8_test_adjusted_mutual_info,split9_test_adjusted_mutual_info,mean_test_adjusted_mutual_info,std_test_adjusted_mutual_info,rank_test_adjusted_mutual_info,split0_test_clusters_count,split1_test_clusters_count,split2_test_clusters_count,split3_test_clusters_count,split4_test_clusters_count,split5_test_clusters_count,split6_test_clusters_count,split7_test_clusters_count,split8_test_clusters_count,split9_test_clusters_count,mean_test_clusters_count,std_test_clusters_count,rank_test_clusters_count,algo_name
0,1.1459406614303589,0.15205125582361068,5.600549960136414,0.8604023748620843,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 2, 'reduce_dim': 'passthrough'}",0.06570997649370733,0.06850223699855464,0.06531833100489529,0.06967070758140403,0.06925175658946983,0.06482614416757816,0.06830451262025918,0.06650574333691296,0.06854360914382011,0.06328288164295993,0.06699158995795615,0.00204505884428624,1,53.21904926574825,56.354596551745075,52.186574814390724,58.03657840117345,57.495163675580336,52.403037442430175,55.18447974690848,55.05491377716956,54.78754158930609,54.8750773073515,54.95970125718037,1.8760196150175916,2,3.6383450514293982,3.514169209278604,3.660505496553119,3.4784068593314172,3.468902245655699,3.6611322641493675,3.545452911408527,3.5712512504724323,3.596748145276477,3.4385688826773473,3.5573482316232385,0.07738706074380801,6,0.11048228450716634,0.09168601460028185,0.10555536685268564,0.09756848075975867,0.10552514767978553,0.09646088591755032,0.11145880743421281,0.08574331966008457,0.09743400018179751,0.10222215556268159,0.10041364631560049,0.007766570115360426,18,0.16473742543154643,0.13396721758436936,0.15232961465585063,0.1478782014576583,0.156803470205337,0.1445556363910522,0.1846976102464979,0.1169976261656794,0.12923556775030837,0.16790494275346424,0.14991073126417637,0.01898643996087935,18,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,17,KMeans
1,1.3459025621414185,0.45204270839466315,7.046618175506592,2.569808764671108,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 3, 'reduce_dim': 'passthrough'}",0.06026428902706657,0.05852580408911498,0.053619094399978175,0.06916589920589936,0.04732347697990426,0.051954427915960055,0.045772253550229756,0.0641500488849802,0.04597460745832973,0.05655924122121742,0.05533091427326805,0.007500644967692837,9,39.9480018733456,30.32922948825033,40.829170399135855,41.59080835040427,44.28392968283446,38.6772134362556,42.60446460388495,39.24580744306336,42.12629324638168,39.70596525030083,39.93408837738569,3.588351946852833,4,3.8247984639683685,3.106201550377516,3.6858909602382774,3.8631164123802115,3.4298861317339573,4.036905114695325,3.4902825721880073,3.9642749793224428,3.510181705392816,3.833453693471762,3.674499158376868,0.2725076972801217,1,0.1813639700408328,0.10137710546564996,0.21134826736241882,0.21497705216187968,0.23346177666581772,0.25012734074010057,0.2174089412364516,0.20722234919520507,0.21630185375019512,0.16165931563625294,0.19952479722548042,0.04018463249694359,16,0.26531781030744894,0.15730072845730794,0.32834674267626857,0.2859273669225226,0.3447497183567534,0.30370184155811236,0.3414368871434692,0.27174973388649,0.3220335099158991,0.25907909996032574,0.28796434391845976,0.052735446072321876,16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,15,KMeans
2,1.606651520729065,0.3937652839876895,8.23974268436432,2.405706389401665,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 4, 'reduce_dim': 'passthrough'}",0.04958344763078801,0.044204994027211085,0.042424525132031675,0.051670196093673106,0.05006088429983476,0.04910369575339017,0.04638708268972346,0.0465375505124661,0.04974345199134052,0.03920086751227214,0.046891669564273104,0.003739674840198778,18,35.77680848139993,29.294033104999837,36.52548762444451,38.20761296754181,38.758277852583376,31.81174336449726,32.46966153205056,36.00246959110324,37.8877624728573,31.166000338368477,34.789985732984626,3.163419660455111,6,3.7199096715790754,3.4797788501731177,3.5668359048338036,3.7114426892263293,3.6593131186144703,3.962983692744764,3.0211017215463913,3.828216675605285,3.5448104228908095,4.087936043566005,3.6582328790780054,0.27785767029696506,2,0.32088242878178463,0.1783446741867003,0.32272133673146586,0.3369932593987445,0.3285056415425242,0.23258136293731416,0.2182383619868342,0.3629683366486324,0.3021848540834517,0.23915606304967138,0.2842576319347123,0.05861502566437894,14,0.3944769555468499,0.25817675696295955,0.4478340920271746,0.40307295324152326,0.43230222613460656,0.31203433766712574,0.33923629261158744,0.42513219019480597,0.41311532556665614,0.325013903965475,0.3750395033918764,0.059255201310708286,14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,13,KMeans
3,1.6620079755783081,0.17657790752108626,8.390256595611572,1.1988953518438996,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 5, 'reduce_dim': 'passthrough'}",0.0575077862566138,0.05551451714139576,0.050138910410477286,0.04881721054861485,0.05639848038535296,0.040725021536104605,0.05565219833047063,0.045859625537593415,0.05590195553507171,0.05389715974110252,0.052041286542279755,0.005221142498326365,14,33.57732704469327,30.088694885324962,32.125947411311095,33.6732428517111,34.51001118227551,28.983575506496564,29.717314849620912,33.03826122072909,33.39104607054668,32.33250732052963,32.14379283432388,1.8023060076876198,8,3.528691311959773,3.5741520662278767,3.5707722098658365,3.721188307035095,3.5447819896295814,3.9405174499525124,3.3399854514018172,3.5453349692580467,3.5602130093125113,3.557746117947829,3.588338288259088,0.14591070816694515,5,0.40280940196690534,0.2553664159322364,0.41715251147979837,0.3349574292528477,0.42004505021302824,0.22921584637794115,0.2924800668549522,0.36154228457677395,0.35021299162181474,0.44342507642443396,0.3507207074700732,0.06938304609046295,11,0.4894034744351662,0.34680065484312855,0.5123977134972121,0.39536984649471674,0.48949668282525605,0.31850578532994617,0.37681770225775335,0.4567347036420475,0.4130084659286006,0.5004737425793139,0.4299008771833141,0.06573325889140982,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,11,KMeans
4,1.5848674058914185,0.16361281185072543,8.083233332633972,0.9337166785754648,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 6, 'reduce_dim': 'passthrough'}",0.05354779462757776,0.058754299661506346,0.06031365072404782,0.047298544658537396,0.060273998914128615,0.047732630509558636,0.06264242452771754,0.051031100972706696,0.05967289779948573,0.04793250503514486,0.05491998474304114,0.005746833348049698,11,31.078002419478914,30.07406823689601,30.267889220383797,27.789235607354932,30.942891554039598,29.093729908059053,29.193403204936676,30.247165971399372,31.429761368097505,30.37577644086992,30.04919239315158,1.0348963770122896,10,3.314171059738183,3.331657251472148,3.326024585134818,3.0255441821074385,3.2693316368738707,3.508734976737745,3.1710031574349173,3.4999066770535325,3.365778693209403,3.467090833059942,3.3279243052822,0.14239680268964772,9,0.41378941738343306,0.39679718976491113,0.47428668989060613,0.33175191491576356,0.43112660359637694,0.3777292036440345,0.40972555449156145,0.37279144881789067,0.37578058351707244,0.42405339417588694,0.40078320001975376,0.037196070774427395,6,0.5044179041639347,0.4833224810992506,0.5684919140372069,0.4414372058109869,0.500583119725305,0.4594773929793173,0.4756958106954367,0.45020874237310426,0.4553298972156722,0.5156828190994084,0.4854647287199623,0.03641333974466278,5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,9,KMeans
5,1.5297187566757202,0.23381453774459737,8.04514741897583,1.3099535736909806,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 7, 'reduce_dim': 'passthrough'}",0.05768146292893638,0.05587379777713851,0.06544263106744032,0.04878121480058932,0.06644635181420337,0.04665600631404785,0.056591889512269254,0.055704985096899466,0.054765806027877256,0.056334522475627445,0.056427866781502925,0.0058377707838768314,7,29.009535882903688,28.069106126199248,28.18206016909495,25.50708266062742,29.44455006068832,26.206621821588104,27.20283938931857,27.76916293414869,28.981660656279956,27.3547890689173,27.772740876976627,1.1885659333919272,12,3.1495987967405616,3.232363091154094,3.0847877561664463,3.153097841470673,3.0818853810236377,3.4302380859959003,3.218062367558777,3.4595572914616746,3.215826494531272,3.209795416999678,3.223521252310271,0.12187376080008654,11,0.38221614724272174,0.3704674497625282,0.47236507924938476,0.34440446141310904,0.44480407338713446,0.3833971000246797,0.4314805346293455,0.3929865726525461,0.33470963494196593,0.40538173195444843,0.39622127852578637,0.04121684910298127,7,0.4994306920979914,0.4769297216304082,0.5635303705976594,0.41819611948472074,0.5233425179639859,0.4410361416438783,0.5048016991029505,0.4584896003811735,0.4359085606806653,0.4894597768309874,0.481112520041442,0.04204731138340333,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,7,KMeans
6,1.7086181163787841,0.2699299064486001,8.834930491447448,1.5864615249535456,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 8, 'reduce_dim': 'passthrough'}",0.056668117379421235,0.048967144666824856,0.052165895142782866,0.058116553409722924,0.05555887150204718,0.04599489797180379,0.061336667030392575,0.053178196395690346,0.05987098008187388,0.05654542892792008,0.05484027525084798,0.004556964005289219,12,24.047331160585795,25.379242563445352,24.0910562650061,24.674818712762214,24.95261805040315,25.38507846445819,24.750786851579548,24.117827529461795,24.630020319224286,21.132638001124104,24.31614179180505,1.157192449937007,15,2.7818845626891564,3.397530621798773,3.506814619573329,3.064670349168169,3.0518400703705026,3.2815494473148004,3.4050079335730628,3.292418927547306,3.08474128410922,2.8467213370758615,3.1713179153220183,0.2313705132893143,13,0.4219796426201889,0.3443715905595457,0.422458540927929,0.41047550167292574,0.3783033524704115,0.36018806452204927,0.38690197920822156,0.3875394342777445,0.36405459155413245,0.37600711838274314,0.38522798161958915,0.02501981390044538,9,0.5064456549003039,0.40455991676696523,0.49875033721706985,0.4797974574627368,0.4493164199253823,0.42959213824599823,0.48457188393106665,0.4190112010853416,0.4385465624577036,0.42498125193768904,0.45355728239302573,0.03423221041224108,11,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,5,KMeans
7,1.8751001596450805,0.45603624736315773,9.516890072822571,2.3169461742464006,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 9, 'reduce_dim': 'passthrough'}",0.06532675263075821,0.025469221517939983,0.0463308438592745,0.05729594795123348,0.05954160503387586,0.05371897773029138,0.05922078732593085,0.05379732849998533,0.05242028866855314,0.05948702897994555,0.05326087821977883,0.010474759641745457,13,22.67665097154824,23.108241988476813,22.066076812798826,23.895528680491108,23.840195743346158,24.067785248185203,23.52303750428804,22.32567933622794,23.10320384579664,20.062834928870657,22.866923506002962,1.1324893830676324,17,2.755794079243981,3.4002132465316817,3.5546291925557703,3.039140360706148,3.010643504372043,3.1291986345571696,3.410424430206596,3.2645196217407157,3.0918349225782635,2.930049110719786,3.158644710321216,0.23362843081334012,14,0.4294845243366419,0.30427979199058325,0.42383985406874664,0.39301781760479865,0.4169953238124512,0.377328758025605,0.41492409911257855,0.3829775450407855,0.41681693738855485,0.3953160851634852,0.3954980736544231,0.03473640582180535,8,0.49612152308075136,0.4042632798677169,0.4830517090496448,0.46511712338157085,0.4748095465997843,0.44244842035441134,0.5018428658218645,0.42248490578281894,0.4573452254764929,0.43538662501214,0.4582871224427196,0.030394123669301415,10,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,3,KMeans
8,1.8510931253433227,0.38225695399107795,9.009261894226075,2.096391572971594,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'k-means++', 'cluster_algo__n_clusters': 10, 'reduce_dim': 'passthrough'}",0.0627034602863583,0.03031984961401991,0.04949357309026676,0.057080009104077366,0.06428181230938722,0.058685449926331276,0.05422856391650205,0.06748387896739322,0.05719601976943228,0.05571849082371911,0.05571911078074876,0.009795125093609677,8,20.538336117132328,21.315108413861275,20.659333335223707,21.54667240380501,23.544657896242736,22.799240953519902,22.161643717620674,23.341393991232497,20.33850646466635,19.042570471980163,21.528746376528463,1.3691165714041915,18,2.8092870523433944,3.328301698933719,3.4101029603305797,2.796211394784906,2.9126920797161486,3.1866962947932054,3.282730300983979,3.117972789578805,3.1905367841146077,3.0430419041406607,3.107757325972001,0.20303701825770235,16,0.41407658220751825,0.33560032369813914,0.38231052428418866,0.38995066031962744,0.42949290042003024,0.41794627110874505,0.41287468339673344,0.47911361143711606,0.38266162693527683,0.4287765196849457,0.4072803703492321,0.03602036285785386,4,0.44258697035205957,0.4342647650660531,0.47220764084454353,0.46123173090937947,0.4911603191432526,0.47503432007541035,0.4940358751226875,0.5228347525465695,0.4217851039834483,0.46355558461780977,0.46786970626612134,0.028763519359117008,8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1,KMeans
9,5.7812664270401,1.0204329026515402,30.756417202949525,5.912077173830429,"{'cluster_algo': KMeans(n_clusters=2, n_init='auto', random_state=23), 'cluster_algo__init': 'random', 'cluster_algo__n_clusters': 2, 'reduce_dim': 'passthrough'}",0.06435055256123731,0.06811656054293909,0.06452175938508257,0.06837887403376393,0.06920535841242298,0.06295189778354472,0.06818039874618351,0.06628363625333439,0.06722517370840066,0.06509727303569128,0.06643114844626005,0.001997539912507667,2,53.289334547304186,56.3723598969734,52.1926482465134,58.10528150614571,57.49887490427803,52.47865859774055,55.196061787168254,55.0593115266307,54.89469505051728,54.9167699961604,55.0003996059432,1.8707019052407934,1,3.6036951542848366,3.505642787486259,3.6344261890034235,3.458191236493008,3.466162193124041,3.62630512697945,3.540657595541013,3.5687309427300105,3.5866880321537424,3.507323360087491,3.5497822617883275,0.06071538070537379,7,0.11542716300783298,0.0937549285895902,0.10326712593085803,0.09660577285164079,0.1047080746031659,0.09388283905470912,0.11161474919206117,0.08573264950722241,0.09992679848848125,0.10550894873925987,0.10104290499648219,0.008465907186522499,17,0.17955780897026308,0.13969869539543167,0.1527902563519709,0.14206994426574232,0.15607888414165472,0.13487068228961682,0.18577497210082913,0.117862985531876,0.13706994337246423,0.16949150981729041,0.15152656822371394,0.020378270021270156,17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,17,KMeans
